1488|57|1493|safari|1
1483|667|1493|safari|1
1487|649|1493|safari|1
1487|653|1493|safari|1
1482|652|1493|safari|1
1485|648|1493|safari|1
1430|741|1493|safari|1
1485|995|1493|safari|1
1486|1343|1493|safari|1
1489|1501|1493|safari|1
1490|1505|1493|safari|1
1487|1576|1493|safari|1
1488|1585|1493|safari|1
1487|1576|1493|safari|1
1485|1580|1493|safari|1
