672|1092|1920|unknown|1
45|1117|1920|unknown|1
692|1109|1920|unknown|1
0|1175|1920|unknown|1
0|1199|1920|unknown|1
698|1147|1920|unknown|1
0|1294|1920|unknown|1
768|1164|1920|unknown|1
0|1190|1920|unknown|1
224|772|1920|unknown|1
0|0|1920|unknown|0
293|1098|1401|safari|1
289|1329|1401|safari|1
1187|793|1401|safari|1
1267|814|1401|safari|1
1340|668|1746|safari|1
467|1150|1746|safari|1
478|823|1746|safari|1
466|1392|1746|safari|1
464|822|1746|safari|1
1200|1529|1746|safari|1
