682|1557|1916|chrome|1
682|1557|1916|chrome|1
686|1636|1916|chrome|1
688|1660|1916|chrome|1
736|1637|1916|chrome|1
950|1650|1916|chrome|1
983|1676|1916|chrome|1
1068|1691|1916|chrome|1
903|1679|1916|chrome|1
578|1818|1916|chrome|1
614|1812|1916|chrome|1
653|1838|1916|chrome|1
635|1777|1916|chrome|1
897|1674|1916|chrome|1
559|1224|1916|chrome|1
797|938|1916|chrome|1
